,0
244,열지말라는건 열지말고 만지지말라고 하는건 냅두라ㅡㅡ  간만에 무서운 공포영화  재밌음 얼마전 사탄의 인형보고 오염된 마음이 애나벨 보고 정화된다 그리고 악령이 종합선물세트처럼 나오는게 마치 어벤져스를 보는 느낌  애나벨2 평점보고 애나벨3 평점으로 착각해서 잘못보고 옴 ㅠㅠ 애나벨2가 머리아플정도로 무서웠으면 이건 그거의 10분의 1 주변 사람들이 놀라는 소리가 더 무서운 영화  집에서 벌어지는 3인 난장판 파티컨져링 부터 다 봤는데 제일 공포스럽지 않은 분위기중간 중간 끼었는데 억지 웃음그래도 방에 전시되있는 귀신도구의 용도귀신들 봐서 신기함사무라이티비동전 등등  악령들이 진짜 많이 나와서 너무 무서웠어요  
245,애나벨이 실존한다면 감독부터 조지러 갈듯 뻔하고 지루하고 제임스완이 관련 시리즈 만들고 있어서 인지 뜬금포 늑대인간끼워넣고  최악이었습니다  애나벨 보지마라 괜히 평점낮은게 아니다  제임스완 복귀 시켜라그 동안 쌓아놓은 업적을 다 말아들 먹네  
246,내가 원한 공포영화가 이런거임 진짜 무서워서 찍소리도 못하겠더라ㅠㅠ  
247,분위기나 갑자기 튀어나와서 깜짝놀라는거에 비해 마무리가  허무한듯  보면서 옆사람한테 민망할 정도로 계속 하품했다  제임스완 감독이 아니라 그렇지시리즈니까 하지말라는걸꼭 하지말라고  제임스완이 했으면 더 고급스럽게 무서웠을텐데   집에엘리베이터 불이꺼져있어 무서워 죽는줄  
248,기대를 져버리지 않았다  1점도 아깝습니다 아 진짜 내 돈애나벨 컨저링 광팬인데 진짜 이번은 너무했습니다와 진짜 게리감독 거 앞으로 영화관에서 안 본다  진짜 개똥영화 공포영화보면서 움찔안한건 외국영화중 처음이였다  개쉽뇨잼이었습니다 ㅎㅎ  컨저링에 명대사 등록해서 추천수 많이 받을만큼 시리즈 다본 팬이지만 이번껀좀 김빠진 콜라그만우리고 박수칠때 갔어야  진부하고 루즈한 내용이었지만 공포장면으로 뒤집을 수 있을거라 생각했던 제가 어리석었습니다 충분한 공포도 없고 내용은 예측가능한 수준을 넘어 너무 허무한 결말 그리고 어디서 봤다 싶었는데 인시디어스12 랑 전개가 제가 공포영화를 무서워하고 좋아하는데 이거는 쫌 너무 시시하고 허무하게 끝낫어요 추천드리지않아요 그냥 존 윅 볼껄 그랫네요 돈주고 보기 아까울정도로 너무 재미가 없엇습니다 평점 1점도 아깝네요    어둠의 인도자 야스오  악마 얼굴 아무리봐도 어둠의 인도자 야스오ㅋ  무서워서 놀래서 들썩거리는건 이해하겠는데 전혀 놀라지 않는 부분에서 의자좀 발로 차지마세요 영화보는 내내 뒷자석분 발로 의자를 차서 영화를 보는건지 마는건지 신경쓰여서 짜증나 죽을뻔 26일 동백 5시15분 열 
249,하지말라면 좀 하지마 손이 방정ㅉ  쓸데없는 시작  공포밑밥  갑툭튀  뜬금없는 퇴치이 전형적인 4단계를 벗어나지 못하는 제자리 걸음 호러물이럴거면 굳이 왜 계속 속편을 만드는지 이해가 안간다  귀신만나면 질질짤거면서 왜 쳐 건드는거여 또라인가 근데 솔직히 너무 식상하다 이런공포영화차라리 숨바꼭질은 진짜 신박했는데  나름 재밋게 봤습니다 다니엘라 진짜 개때리고싶다  내용도 빡치고 영화속 친구년은 더 빡치고 영화관 내 폐렴환자랑 말개많은 장애들때문에 ㄷ기충ㅈ루아지내ㅣ유너자나루애ㅣㅣ츠ㅜ하리니 하하하하  이번에 진짜 재미없어요ㅜㅜ 돈아까울정도 갑툭튀가 알만한 갑툭튀고 갑툭튀도 갑툭튀하다가 끝나고 정말 재미없어요 뻔한얘기  진짜 너무 재미없다 공포영화 좋아하는 사람은 절대 보지마시길컨저링2애나벨2인시디어스4애나벨3  재미있긴했지만 너무 쉽게 끝난거 아니냐구 마무리가 아쉬워요ㅠㅠ  안무섭고 깜짝깜짝 놀라기만함 차라리 더넌이 더무섭네 ㅡㅡ 더넌도 안무서운편이지만  개쌉노잼인데 무섭긴 진짜 오질라게 무섭네  와 이래야 애나벨이지 완전 꿀잼  전 에나벨 1 2 보다는 덜 무서움  애나벨 이번에도 열일하네요 ㅎㅎ 다니엘라 넌 나좀보자  무지하게 재미있어서 지인에게 권유했습니다  진짜 나오는 유령들 거를 타선이 없다  세트메뉴 완전 대만족 진짜로  이정도면 정말 공포영화 중 최고라 할만하다  워렌부부가 많이 안나와서 아쉬워요 중반까지 이야기를 끌고가는 게 좀 지루했구요 워낙 컨저링 유니버스의 팬이라서 더 기대했을 수도 있지만 아쉬운 건 어쩔 수 없네요 확실히 컨저링1이 잘 만들었던 영화란 걸 새 차라리 같은 인형인형사탄악령 으로처키애나벨 싸움으로 가던지 처키나벨 어벤져스 인형게임 가던지 해라그게 더 무섭고 재미있을듯  무섭진 않지만 딸 기특해서 감동 눈물나올뻔했어유ㅜ  보는동안에는 쫄깃하네요  나는 유투브 에 패트릭 윌슨 본래이름패트릭 조셉 윌슨이 유투브에서 노래 부르는 모습 보고 너무 감탄을 해서 노래에 반해서 이 글을 올림  에나벨 맞나내가 도대체 뭘 본건가 싶은 스토리 개판난데다 진짜 공포 요소가 그냥 성의가 없다  
250,또 똑같은걸 다 갖다 썼네 이번엔 주온까지 베껴먹었어 얼마나 양산형으로 찍어대는건지 대체 그리고 눈에 동전박아넣은건 뭐야 통행료는 뭐냐고 감독아  컨저링 유니버스는 죽어가고있습니다더 넌은 너무나도 최악이었고 이번 애나벨도 비슷한거 같습니다너무 익숙한 전개방식 익숙한 캐릭터와 개연성 스토리는 제데로 된게 하나 없고 갑툭튀만 나오는 급 호러영화 같았습니다 무서운 장면이 거의 없어서 실망했어요시리즈별로 다봤는데 이 작품은 너무 약해요  
251,영화를 보면서 느낀점 하지말라는것은 하지말자 괜히 용기냈다가 피해만 입는다 영화 너무 맥없게 끝나버렸다 진부한 스토리  후반 20분만 공포영화다움  애나벨 시리즈는 다 봤었는데 그 중엔 이게 제일별로였던 것 같음 초중반까지 전개가 다소 지루하다는 생각이 들었고 후반부 가서야 긴장감이 느껴지는극장가서 꼭 돈을 주고 봐야하는 영화는 아닌 듯  영화가 진짜 구려서 보는나내 냄새가 나는거 같았어요 아직 보지 않았다면 보지않는것을  추천합니다  
252,그 남자는 왜나오는건지 모르겟지만나름볼만ㅎㅎ 덕분에 더위가 사라짐  공포영화 매니아인데ㅜㅜ태어나서1점주긴처음ㅜㅜ죄송하지만너무식상해요ㅜㅜ왠만큼식상한건 커버하는데 보다가잣어요  말 그대로 찌꺼기 조림 같은 영화  공포영화치곤 하나도 안무섭네 생일파티하다가 남자가 여자꼬시는영화로밖에  매우 기대하고 봤는데 이번껀 좀 별로다 깜툭튀밖에 없어서 곤지암 급이었음 그리고 영화의 반틈이상이 별 쓸모도 없고 재미도없고 그냥 지들끼리수다떠는것 급전개하고 결말이 매우 재미없었다  지난 영화부터 점점 별로네요  뭐냐 이게  완전 양산형 공포영화 다 됐구만 단물 다 빠진 컨저링 유니버스  
253,재미있게 봤습니다   비스트보다 훨씬 나음 그리고 다른건 다 놀랄거같아서 알고있었는데 어이없게 놀랬음ㅋㅋㅋㅋ 영화관사람들 다 그부분에서 다같이 놀래놓고 어이없어서 웃었었는데 스포니까 안알랴줌  생각보다 등장 귀신들이 임팩트가 없고 예상한 전개대로 흘러가서 지루했습니다 솔직히 돈 아까운 수준  애나벨2가 괜찮아서 엄청 기대했는데 2의 반의 반도 못따라감너무 허무하게 일이 해결되고 스토리도 너무나 부실ㅠㅠ별로 무섭지도 않고 기대한 것에 비해 너무 별로였네요  
254,전작들에 비하면 좀 약했네요  놀래키려는 거 밖에 없네 근데 그거 조차도 안 놀라는 급 자칭 탑급 악령인데 이렇게 쉽게당해  그런 방법으로라도 간절하게 보고싶은 사람이 있기에 다니엘라 미워할수 없었어요  
255,주디 생일파티 갔다 온 기분  
256,개그도섞인거같음ㅋㅋㅋㅋ  저번 시리즈도 별로 안 무서웠는데이번에도 별로 무섭지않았다혼자봐도 괜찮음  별점5개준 형 누나들은 토이스토리4보다가 지려버릴듯  막 무섭지는 않은데 깜짝 놀래는 부분은 굉장히 많은거 같아요 좀 소리가 거슬리긴하지만 ㅠ  신스틸러 볼보이 밥 ㅋㅋ  주연이 아닌 조연이 다 해먹는 영화  무서운게 아니라 놀란거다  쥬라기월드박물관이 살아있다  오늘이거보고 이제야 이시간에 올리는데 전편은 진짜스토리있고 재미있지만 이번껀 조금 식상하다애나벨땜에 거기 안에있는 다른악령을 볼수있는 기회를줬지만늑대인간뭐고글구 진짜 귀신은 우릴만질수없는데 그악령들은  애나벨12에 비해서 너무 재미없었어요ㅠㅠ  아무도 안죽고 해피엔딩이라니 이거 뭐냐 공포맞냐  다니엘라 진짜 미쳤   냐 개쌉 머갈통 50대각  1도주기 아깝다 진짜 이딴걸 영화라고만드냐가면갈수록 노잼이고 내가 왜 이걸 그토록 기다리면서기대했는데 지네끼리 염병하다가 끝남  제임스 완 이 감독을 맡아야 되는 이유  
